EVM0003451.1,Gene3451.1,,
EVM0003452.1,Gene3452.1,,
EVM0003453.1,Gene3453.1,,
EVM0003454.1,Gene3454.1,,
EVM0003455.1,Gene3455.1,,
EVM0003456.1,Gene3456.1,,
EVM0003457.1,Gene3457.1,,
EVM0003458.1,Gene3458.1,,
EVM0003459.1,Gene3459.1,,
EVM0003460.1,Gene3460.1,,
EVM0003461.1,Gene3461.1,,
EVM0003462.1,Gene3462.1,,
EVM0003463.1,Gene3463.1,,
EVM0003464.1,Gene3464.1,,
EVM0003465.1,Gene3465.1,,
EVM0003466.1,Gene3466.1,,
EVM0003467.1,Gene3467.1,,
EVM0003468.1,Gene3468.1,,
EVM0003469.1,Gene3469.1,,
EVM0003470.1,Gene3470.1,,
EVM0003471.1,Gene3471.1,,
EVM0003472.1,Gene3472.1,,
EVM0003473.1,Gene3473.1,,
EVM0003474.1,Gene3474.1,,
EVM0003475.1,Gene3475.1,,
EVM0003476.1,Gene3476.1,,
EVM0003477.1,Gene3477.1,,
EVM0003478.1,Gene3478.1,,
EVM0003479.1,Gene3479.1,,
EVM0003480.1,Gene3480.1,,
EVM0003481.1,Gene3481.1,,
EVM0003482.1,Gene3482.1,,
EVM0003483.1,Gene3483.1,,
EVM0003484.1,Gene3484.1,,
EVM0003485.1,Gene3485.1,,
EVM0003487.1,Gene3487.1,,
EVM0003488.1,Gene3488.1,,
EVM0003489.1,Gene3489.1,,
EVM0003490.1,Gene3490.1,,
EVM0003492.1,Gene3492.1,,
EVM0003493.1,Gene3493.1,,
EVM0003494.1,Gene3494.1,,
EVM0003496.1,Gene3496.1,,
EVM0003497.1,Gene3497.1,,
EVM0003498.1,Gene3498.1,,
EVM0003500.1,Gene3500.1,,
EVM0003501.1,Gene3501.1,,
EVM0003502.1,Gene3502.1,,
EVM0003504.1,Gene3504.1,,
EVM0003507.1,Gene3507.1,,
EVM0003508.1,Gene3508.1,,
EVM0003509.1,Gene3509.1,,
EVM0003510.1,Gene3510.1,,
EVM0003511.1,Gene3511.1,,
EVM0003512.1,Gene3512.1,,
EVM0003513.1,Gene3513.1,,
EVM0003514.3,Gene3514.3,,
EVM0003515.1,Gene3515.1,,
EVM0003516.1,Gene3516.1,,
EVM0003517.1,Gene3517.1,,
EVM0003518.1,Gene3518.1,,
EVM0003519.1,Gene3519.1,,
EVM0003521.1,Gene3521.1,,
EVM0003522.1,Gene3522.1,,
EVM0003523.1,Gene3523.1,,
EVM0003525.1,Gene3525.1,,
EVM0003526.2,Gene3526.2,,
EVM0003527.1,Gene3527.1,,
EVM0003528.2,Gene3528.2,,
EVM0003529.1,Gene3529.1,,
EVM0003530.1,Gene3530.1,,
EVM0003531.1,Gene3531.1,,
EVM0003532.1,Gene3532.1,,
EVM0003533.1,Gene3533.1,,
EVM0003534.3,Gene3534.3,,
EVM0003535.1,Gene3535.1,,
EVM0003536.1,Gene3536.1,,
EVM0003538.1,Gene3538.1,,
EVM0003539.2,Gene3539.2,,
EVM0003540.1,Gene3540.1,,
EVM0003541.1,Gene3541.1,,
EVM0003542.1,Gene3542.1,,
EVM0003543.1,Gene3543.1,,
EVM0003544.1,Gene3544.1,,
EVM0003547.1,Gene3547.1,,
EVM0003548.1,Gene3548.1,,
EVM0003549.1,Gene3549.1,,
EVM0003550.1,Gene3550.1,,
EVM0003552.1,Gene3552.1,,
EVM0003554.1,Gene3554.1,,
EVM0003555.1,Gene3555.1,,
EVM0003556.1,Gene3556.1,,
EVM0003557.1,Gene3557.1,,
EVM0003558.1,Gene3558.1,,
EVM0003559.1,Gene3559.1,,
EVM0003560.1,Gene3560.1,,
EVM0003561.1,Gene3561.1,,
EVM0003562.1,Gene3562.1,,
EVM0003563.1,Gene3563.1,,
EVM0003564.1,Gene3564.1,,
EVM0003565.1,Gene3565.1,,
EVM0003566.1,Gene3566.1,,
EVM0003567.1,Gene3567.1,,
EVM0003568.1,Gene3568.1,,
EVM0003569.1,Gene3569.1,,
EVM0003570.1,Gene3570.1,,
EVM0003571.1,Gene3571.1,,
EVM0003572.1,Gene3572.1,,
EVM0003574.1,Gene3574.1,,
EVM0003575.1,Gene3575.1,,
EVM0003576.1,Gene3576.1,,
EVM0003577.1,Gene3577.1,,
EVM0003578.1,Gene3578.1,,
EVM0003579.1,Gene3579.1,,
EVM0003580.1,Gene3580.1,,
EVM0003581.1,Gene3581.1,,
EVM0003582.1,Gene3582.1,,
EVM0003583.1,Gene3583.1,,
EVM0003584.1,Gene3584.1,,
EVM0003585.1,Gene3585.1,,
EVM0003586.1,Gene3586.1,,
EVM0003588.1,Gene3588.1,,
EVM0003589.1,Gene3589.1,,
EVM0003590.1,Gene3590.1,,
EVM0003592.1,Gene3592.1,,
EVM0003593.1,Gene3593.1,,
EVM0003594.1,Gene3594.1,,
EVM0003595.1,Gene3595.1,,
EVM0003596.1,Gene3596.1,,
EVM0003597.1,Gene3597.1,,
EVM0003598.1,Gene3598.1,,
EVM0003599.1,Gene3599.1,,
EVM0003600.1,Gene3600.1,,
EVM0003601.1,Gene3601.1,,
EVM0003602.1,Gene3602.1,,
EVM0003603.1,Gene3603.1,,
EVM0003604.1,Gene3604.1,,
EVM0003605.1,Gene3605.1,,
EVM0003607.1,Gene3607.1,,
EVM0003609.1,Gene3609.1,,
EVM0003610.1,Gene3610.1,,
EVM0003611.1,Gene3611.1,,
EVM0003612.1,Gene3612.1,,
EVM0003613.1,Gene3613.1,,
EVM0003615.1,Gene3615.1,,
EVM0003616.1,Gene3616.1,,
EVM0003617.1,Gene3617.1,,
EVM0003619.1,Gene3619.1,,
EVM0003621.1,Gene3621.1,,
EVM0003622.1,Gene3622.1,,
EVM0003623.1,Gene3623.1,,
EVM0003624.1,Gene3624.1,,
EVM0003625.1,Gene3625.1,,
EVM0003626.1,Gene3626.1,,
EVM0003627.3,Gene3627.3,,
EVM0003628.1,Gene3628.1,,
EVM0003629.1,Gene3629.1,,
EVM0003630.1,Gene3630.1,,
EVM0003631.1,Gene3631.1,,
EVM0003632.2,Gene3632.2,,
EVM0003633.2,Gene3633.2,,
EVM0003634.1,Gene3634.1,,
EVM0003635.1,Gene3635.1,,
EVM0003636.1,Gene3636.1,,
EVM0003637.1,Gene3637.1,,
EVM0003638.3,Gene3638.3,,
EVM0003639.1,Gene3639.1,,
EVM0003640.1,Gene3640.1,,
EVM0003641.1,Gene3641.1,,
EVM0003642.1,Gene3642.1,,
EVM0003643.1,Gene3643.1,,
EVM0003644.1,Gene3644.1,,
EVM0003645.1,Gene3645.1,,
EVM0003646.1,Gene3646.1,,
EVM0003647.1,Gene3647.1,,
EVM0003648.1,Gene3648.1,,
EVM0003649.1,Gene3649.1,,
EVM0003650.2,Gene3650.2,,
EVM0003651.1,Gene3651.1,,
EVM0003652.1,Gene3652.1,,
EVM0003653.1,Gene3653.1,,
EVM0003654.1,Gene3654.1,,
EVM0003655.1,Gene3655.1,,
EVM0003656.1,Gene3656.1,,
EVM0003657.1,Gene3657.1,,
EVM0003658.1,Gene3658.1,,
EVM0003659.1,Gene3659.1,,
EVM0003660.1,Gene3660.1,,
EVM0003661.1,Gene3661.1,,
EVM0003662.1,Gene3662.1,,
EVM0003663.1,Gene3663.1,,
EVM0003664.1,Gene3664.1,,
EVM0003665.1,Gene3665.1,,
EVM0003666.1,Gene3666.1,,
EVM0003667.1,Gene3667.1,,
EVM0003668.1,Gene3668.1,,
EVM0003669.1,Gene3669.1,,
EVM0003670.1,Gene3670.1,,
EVM0003671.2,Gene3671.2,,
EVM0003672.1,Gene3672.1,,
EVM0003673.1,Gene3673.1,,
EVM0003674.1,Gene3674.1,,
EVM0003675.1,Gene3675.1,,
EVM0003676.1,Gene3676.1,,
EVM0003677.1,Gene3677.1,,
EVM0003678.1,Gene3678.1,,
EVM0003679.1,Gene3679.1,,
EVM0003680.1,Gene3680.1,,
EVM0003682.1,Gene3682.1,,
EVM0003684.1,Gene3684.1,,
EVM0003685.1,Gene3685.1,,
EVM0003686.1,Gene3686.1,,
EVM0003687.1,Gene3687.1,,
EVM0003688.1,Gene3688.1,,
EVM0003690.1,Gene3690.1,,
EVM0003691.1,Gene3691.1,,
EVM0003692.1,Gene3692.1,,
EVM0003693.1,Gene3693.1,,
EVM0003695.1,Gene3695.1,,
EVM0003696.1,Gene3696.1,,
EVM0003698.1,Gene3698.1,,
EVM0003699.1,Gene3699.1,,
EVM0003701.2,Gene3701.2,,
EVM0003702.1,Gene3702.1,,
EVM0003703.1,Gene3703.1,,
EVM0003704.1,Gene3704.1,,
EVM0003705.1,Gene3705.1,,
EVM0003706.1,Gene3706.1,,
EVM0003707.1,Gene3707.1,,
EVM0003708.1,Gene3708.1,,
EVM0003709.1,Gene3709.1,,
EVM0003710.1,Gene3710.1,,
EVM0003711.1,Gene3711.1,,
EVM0003712.1,Gene3712.1,,
EVM0003713.1,Gene3713.1,,
EVM0003715.1,Gene3715.1,,
EVM0003716.1,Gene3716.1,,
EVM0003718.1,Gene3718.1,,
EVM0003719.1,Gene3719.1,,
EVM0003720.1,Gene3720.1,,
EVM0003721.1,Gene3721.1,,
EVM0003722.1,Gene3722.1,,
EVM0003723.2,Gene3723.2,,
EVM0003724.1,Gene3724.1,,
EVM0003725.1,Gene3725.1,,
EVM0003727.1,Gene3727.1,,
EVM0003728.1,Gene3728.1,,
EVM0003730.1,Gene3730.1,,
EVM0003731.1,Gene3731.1,,
EVM0003732.1,Gene3732.1,,
EVM0003733.1,Gene3733.1,,
EVM0003734.1,Gene3734.1,,
EVM0003735.1,Gene3735.1,,
EVM0003736.1,Gene3736.1,,
EVM0003737.1,Gene3737.1,,
EVM0003739.1,Gene3739.1,,
EVM0003740.1,Gene3740.1,,
EVM0003741.1,Gene3741.1,,
EVM0003742.1,Gene3742.1,,
EVM0003743.1,Gene3743.1,,
EVM0003744.1,Gene3744.1,,
EVM0003745.1,Gene3745.1,,
EVM0003746.1,Gene3746.1,,
EVM0003747.1,Gene3747.1,,
EVM0003748.1,Gene3748.1,,
EVM0003750.1,Gene3750.1,,
EVM0003752.1,Gene3752.1,,
EVM0003754.1,Gene3754.1,,
EVM0003755.1,Gene3755.1,,
EVM0003756.1,Gene3756.1,,
EVM0003757.1,Gene3757.1,,
EVM0003758.1,Gene3758.1,,
EVM0003759.1,Gene3759.1,,
EVM0003760.1,Gene3760.1,,
EVM0003761.1,Gene3761.1,,
EVM0003762.1,Gene3762.1,,
EVM0003763.1,Gene3763.1,,
EVM0003764.1,Gene3764.1,,
EVM0003765.1,Gene3765.1,,
EVM0003766.1,Gene3766.1,,
EVM0003767.1,Gene3767.1,,
EVM0003768.1,Gene3768.1,,
EVM0003770.1,Gene3770.1,,
EVM0003771.1,Gene3771.1,,
EVM0003772.1,Gene3772.1,,
EVM0003773.1,Gene3773.1,,
EVM0003774.1,Gene3774.1,,
EVM0003775.1,Gene3775.1,,
EVM0003776.1,Gene3776.1,,
EVM0003779.1,Gene3779.1,,
EVM0003780.1,Gene3780.1,,
EVM0003781.1,Gene3781.1,,
EVM0003782.1,Gene3782.1,,
EVM0003783.1,Gene3783.1,,
EVM0003784.1,Gene3784.1,,
EVM0003786.1,Gene3786.1,,
EVM0003787.2,Gene3787.2,,
EVM0003789.1,Gene3789.1,,
EVM0003790.1,Gene3790.1,,
EVM0003791.1,Gene3791.1,,
EVM0003792.1,Gene3792.1,,
EVM0003794.1,Gene3794.1,,
EVM0003795.1,Gene3795.1,,
EVM0003796.1,Gene3796.1,,
EVM0003797.1,Gene3797.1,,
EVM0003798.1,Gene3798.1,,
EVM0003799.1,Gene3799.1,,
EVM0003800.1,Gene3800.1,,
EVM0003801.1,Gene3801.1,,
EVM0003802.1,Gene3802.1,,
EVM0003803.1,Gene3803.1,,
EVM0003804.1,Gene3804.1,,
EVM0003807.2,Gene3807.2,,
EVM0003808.1,Gene3808.1,,
EVM0003809.1,Gene3809.1,,
EVM0003810.1,Gene3810.1,,
EVM0003811.1,Gene3811.1,,
EVM0003812.2,Gene3812.2,,
EVM0003813.1,Gene3813.1,,
EVM0003815.1,Gene3815.1,,
EVM0003816.1,Gene3816.1,,
EVM0003817.1,Gene3817.1,,
EVM0003818.1,Gene3818.1,,
EVM0003819.1,Gene3819.1,,
EVM0003820.1,Gene3820.1,,
EVM0003821.1,Gene3821.1,,
EVM0003822.1,Gene3822.1,,
EVM0003823.1,Gene3823.1,,
EVM0003824.1,Gene3824.1,,
EVM0003825.1,Gene3825.1,,
EVM0003826.1,Gene3826.1,,
EVM0003827.1,Gene3827.1,,
EVM0003829.1,Gene3829.1,,
EVM0003830.1,Gene3830.1,,
EVM0003831.1,Gene3831.1,,
EVM0003832.1,Gene3832.1,,
EVM0003833.1,Gene3833.1,,
EVM0003834.1,Gene3834.1,,
EVM0003835.3,Gene3835.3,,
EVM0003836.1,Gene3836.1,,
EVM0003837.1,Gene3837.1,,
EVM0003838.1,Gene3838.1,,
EVM0003839.1,Gene3839.1,,
EVM0003840.1,Gene3840.1,,
EVM0003841.1,Gene3841.1,,
EVM0003842.1,Gene3842.1,,
EVM0003843.1,Gene3843.1,,
EVM0003844.1,Gene3844.1,,
EVM0003845.1,Gene3845.1,,
EVM0003846.1,Gene3846.1,,
EVM0003847.2,Gene3847.2,,
EVM0003848.3,Gene3848.3,,
EVM0003849.1,Gene3849.1,,
EVM0003851.1,Gene3851.1,,
EVM0003852.1,Gene3852.1,,
EVM0003853.1,Gene3853.1,,
EVM0003854.1,Gene3854.1,,
EVM0003855.1,Gene3855.1,,
EVM0003856.1,Gene3856.1,,
EVM0003857.1,Gene3857.1,,
EVM0003858.1,Gene3858.1,,
EVM0003859.1,Gene3859.1,,
EVM0003860.1,Gene3860.1,,
EVM0003862.1,Gene3862.1,,
EVM0003863.1,Gene3863.1,,
EVM0003864.1,Gene3864.1,,
EVM0003865.1,Gene3865.1,,
EVM0003866.1,Gene3866.1,,
EVM0003867.1,Gene3867.1,,
EVM0003868.1,Gene3868.1,,
EVM0003870.1,Gene3870.1,,
EVM0003871.1,Gene3871.1,,
EVM0003872.1,Gene3872.1,,
EVM0003873.1,Gene3873.1,,
EVM0003874.1,Gene3874.1,,
EVM0003876.1,Gene3876.1,,
EVM0003877.2,Gene3877.2,,
EVM0003878.1,Gene3878.1,,
EVM0003879.1,Gene3879.1,,
EVM0003881.1,Gene3881.1,,
EVM0003882.1,Gene3882.1,,
EVM0003883.1,Gene3883.1,,
EVM0003884.1,Gene3884.1,,
EVM0003885.1,Gene3885.1,,
EVM0003886.1,Gene3886.1,,
EVM0003887.1,Gene3887.1,,
EVM0003888.1,Gene3888.1,,
EVM0003889.1,Gene3889.1,,
EVM0003890.1,Gene3890.1,,
EVM0003891.1,Gene3891.1,,
EVM0003892.1,Gene3892.1,,
EVM0003893.1,Gene3893.1,,
EVM0003894.1,Gene3894.1,,
EVM0003895.1,Gene3895.1,,
EVM0003896.1,Gene3896.1,,
EVM0003898.2,Gene3898.2,,
EVM0003901.1,Gene3901.1,,
EVM0003902.1,Gene3902.1,,
EVM0003903.1,Gene3903.1,,
EVM0003904.1,Gene3904.1,,
EVM0003905.1,Gene3905.1,,
EVM0003906.1,Gene3906.1,,
EVM0003907.1,Gene3907.1,,
EVM0003908.1,Gene3908.1,,
EVM0003909.1,Gene3909.1,,
EVM0003910.2,Gene3910.2,,
EVM0003911.1,Gene3911.1,,
EVM0003913.1,Gene3913.1,,
EVM0003915.1,Gene3915.1,,
EVM0003917.1,Gene3917.1,,
EVM0003919.1,Gene3919.1,,
EVM0003920.1,Gene3920.1,,
EVM0003921.1,Gene3921.1,,
EVM0003922.1,Gene3922.1,,
EVM0003923.1,Gene3923.1,,
EVM0003924.1,Gene3924.1,,
EVM0003925.1,Gene3925.1,,
EVM0003926.1,Gene3926.1,,
EVM0003927.1,Gene3927.1,,
EVM0003928.1,Gene3928.1,,
EVM0003929.1,Gene3929.1,,
EVM0003930.1,Gene3930.1,,
EVM0003931.1,Gene3931.1,,
EVM0003932.1,Gene3932.1,,
EVM0003933.1,Gene3933.1,,
EVM0003934.1,Gene3934.1,,
EVM0003935.1,Gene3935.1,,
EVM0003936.1,Gene3936.1,,
EVM0003937.1,Gene3937.1,,
EVM0003938.1,Gene3938.1,,
EVM0003939.1,Gene3939.1,,
EVM0003940.1,Gene3940.1,,
EVM0003941.2,Gene3941.2,,
EVM0003942.1,Gene3942.1,,
EVM0003944.1,Gene3944.1,,
EVM0003945.7,Gene3945.7,,
EVM0003946.1,Gene3946.1,,
EVM0003947.1,Gene3947.1,,
EVM0003948.1,Gene3948.1,,
EVM0003949.1,Gene3949.1,,
EVM0003950.1,Gene3950.1,,
EVM0003951.1,Gene3951.1,,
EVM0003952.1,Gene3952.1,,
EVM0003953.1,Gene3953.1,,
EVM0003954.1,Gene3954.1,,
EVM0003955.1,Gene3955.1,,
EVM0003956.1,Gene3956.1,,
EVM0003957.1,Gene3957.1,,
EVM0003958.1,Gene3958.1,,
EVM0003959.1,Gene3959.1,,
EVM0003960.1,Gene3960.1,,
EVM0003961.1,Gene3961.1,,
EVM0003962.1,Gene3962.1,,
EVM0003963.1,Gene3963.1,,
EVM0003964.1,Gene3964.1,,
EVM0003965.1,Gene3965.1,,
EVM0003966.1,Gene3966.1,,
EVM0003968.1,Gene3968.1,,
EVM0003969.1,Gene3969.1,,
EVM0003970.1,Gene3970.1,,
EVM0003971.1,Gene3971.1,,
EVM0003972.1,Gene3972.1,,
EVM0003973.1,Gene3973.1,,
EVM0003974.1,Gene3974.1,,
EVM0003976.1,Gene3976.1,,
EVM0003977.1,Gene3977.1,,
EVM0003978.1,Gene3978.1,,
EVM0003979.1,Gene3979.1,,
EVM0003980.1,Gene3980.1,,
EVM0003981.1,Gene3981.1,,
EVM0003982.1,Gene3982.1,,
EVM0003983.1,Gene3983.1,,
EVM0003984.1,Gene3984.1,,
EVM0003985.1,Gene3985.1,,
EVM0003986.2,Gene3986.2,,
EVM0003987.1,Gene3987.1,,
EVM0003988.1,Gene3988.1,,
EVM0003989.1,Gene3989.1,,
EVM0003990.1,Gene3990.1,,
EVM0003992.1,Gene3992.1,,
EVM0003993.1,Gene3993.1,,
EVM0003994.1,Gene3994.1,,
EVM0003995.1,Gene3995.1,,
EVM0003996.1,Gene3996.1,,
EVM0003997.1,Gene3997.1,,
EVM0003998.1,Gene3998.1,,
EVM0004000.1,Gene4000.1,,
EVM0004001.1,Gene4001.1,,
EVM0004002.1,Gene4002.1,,
EVM0004003.1,Gene4003.1,,
EVM0004004.1,Gene4004.1,,
EVM0004005.1,Gene4005.1,,
EVM0004006.1,Gene4006.1,,
EVM0004008.1,Gene4008.1,,
EVM0004009.1,Gene4009.1,,
EVM0004010.1,Gene4010.1,,
EVM0004011.1,Gene4011.1,,
EVM0004012.1,Gene4012.1,,
EVM0004013.2,Gene4013.2,,
EVM0004015.1,Gene4015.1,,
EVM0004016.1,Gene4016.1,,
EVM0004017.1,Gene4017.1,,
EVM0004018.1,Gene4018.1,,
EVM0004019.1,Gene4019.1,,
EVM0004020.1,Gene4020.1,,
EVM0004021.1,Gene4021.1,,
EVM0004022.1,Gene4022.1,,
EVM0004024.1,Gene4024.1,,
EVM0004025.1,Gene4025.1,,
EVM0004026.2,Gene4026.2,,
EVM0004027.1,Gene4027.1,,
EVM0004028.1,Gene4028.1,,
EVM0004029.1,Gene4029.1,,
EVM0004030.1,Gene4030.1,,
EVM0004031.1,Gene4031.1,,
EVM0004032.1,Gene4032.1,,
EVM0004033.1,Gene4033.1,,
EVM0004034.1,Gene4034.1,,
EVM0004035.1,Gene4035.1,,
EVM0004037.1,Gene4037.1,,
EVM0004038.1,Gene4038.1,,
EVM0004039.1,Gene4039.1,,
EVM0004041.1,Gene4041.1,,
EVM0004042.1,Gene4042.1,,
EVM0004043.1,Gene4043.1,,
EVM0004044.1,Gene4044.1,,
EVM0004045.1,Gene4045.1,,
EVM0004046.1,Gene4046.1,,
EVM0004047.3,Gene4047.3,,
EVM0004048.1,Gene4048.1,,
EVM0004049.1,Gene4049.1,,
EVM0004050.1,Gene4050.1,,
EVM0004051.1,Gene4051.1,,
EVM0004053.3,Gene4053.3,,
EVM0004054.1,Gene4054.1,,
EVM0004055.1,Gene4055.1,,
EVM0004056.1,Gene4056.1,,
EVM0004057.1,Gene4057.1,,
EVM0004058.1,Gene4058.1,,
EVM0004060.1,Gene4060.1,,
EVM0004061.1,Gene4061.1,,
EVM0004062.1,Gene4062.1,,
EVM0004063.1,Gene4063.1,,
EVM0004064.1,Gene4064.1,,
EVM0004065.1,Gene4065.1,,
EVM0004066.1,Gene4066.1,,
EVM0004067.1,Gene4067.1,,
EVM0004068.1,Gene4068.1,,
EVM0004069.1,Gene4069.1,,
EVM0004071.1,Gene4071.1,,
EVM0004072.1,Gene4072.1,,
EVM0004073.1,Gene4073.1,,
EVM0004074.1,Gene4074.1,,
EVM0004075.1,Gene4075.1,,
EVM0004076.1,Gene4076.1,,
EVM0004077.1,Gene4077.1,,
EVM0004078.1,Gene4078.1,,
EVM0004079.1,Gene4079.1,,
EVM0004080.1,Gene4080.1,,
EVM0004081.1,Gene4081.1,,
EVM0004082.1,Gene4082.1,,
EVM0004083.1,Gene4083.1,,
EVM0004084.1,Gene4084.1,,
EVM0004085.1,Gene4085.1,,
EVM0004086.1,Gene4086.1,,
EVM0004087.1,Gene4087.1,,
EVM0004088.1,Gene4088.1,,
EVM0004089.1,Gene4089.1,,
EVM0004090.1,Gene4090.1,,
EVM0004091.1,Gene4091.1,,
EVM0004092.1,Gene4092.1,,
EVM0004093.1,Gene4093.1,,
EVM0004095.1,Gene4095.1,,
EVM0004096.1,Gene4096.1,,
EVM0004097.1,Gene4097.1,,
EVM0004098.1,Gene4098.1,,
EVM0004099.1,Gene4099.1,,
EVM0004101.1,Gene4101.1,,
EVM0004102.1,Gene4102.1,,
EVM0004103.1,Gene4103.1,,
EVM0004104.1,Gene4104.1,,
EVM0004106.1,Gene4106.1,,
EVM0004107.1,Gene4107.1,,
EVM0004108.1,Gene4108.1,,
EVM0004109.1,Gene4109.1,,
EVM0004110.1,Gene4110.1,,
EVM0004111.1,Gene4111.1,,
EVM0004112.2,Gene4112.2,,
EVM0004113.1,Gene4113.1,,
EVM0004114.1,Gene4114.1,,
EVM0004115.1,Gene4115.1,,
EVM0004116.1,Gene4116.1,,
EVM0004117.1,Gene4117.1,,
EVM0004118.1,Gene4118.1,,
EVM0004119.1,Gene4119.1,,
EVM0004120.1,Gene4120.1,,
EVM0004122.1,Gene4122.1,,
EVM0004123.1,Gene4123.1,,
EVM0004124.1,Gene4124.1,,
EVM0004125.1,Gene4125.1,,
EVM0004126.1,Gene4126.1,,
EVM0004127.2,Gene4127.2,,
EVM0004128.1,Gene4128.1,,
EVM0004129.1,Gene4129.1,,
EVM0004130.1,Gene4130.1,,
EVM0004131.1,Gene4131.1,,
EVM0004132.1,Gene4132.1,,
EVM0004133.1,Gene4133.1,,
EVM0004134.1,Gene4134.1,,
EVM0004135.1,Gene4135.1,,
EVM0004136.1,Gene4136.1,,
EVM0004137.1,Gene4137.1,,
EVM0004138.1,Gene4138.1,,
EVM0004139.1,Gene4139.1,,
EVM0004140.1,Gene4140.1,,
EVM0004141.1,Gene4141.1,,
EVM0004142.1,Gene4142.1,,
EVM0004143.1,Gene4143.1,,
EVM0004144.1,Gene4144.1,,
EVM0004145.1,Gene4145.1,,
EVM0004146.1,Gene4146.1,,
EVM0004147.1,Gene4147.1,,
EVM0004148.1,Gene4148.1,,
EVM0004149.1,Gene4149.1,,
EVM0004150.1,Gene4150.1,,
EVM0004151.1,Gene4151.1,,
EVM0004152.1,Gene4152.1,,
EVM0004153.1,Gene4153.1,,
EVM0004154.2,Gene4154.2,,
EVM0004155.1,Gene4155.1,,
EVM0004156.1,Gene4156.1,,
EVM0004157.1,Gene4157.1,,
EVM0004158.1,Gene4158.1,,
EVM0004160.1,Gene4160.1,,
EVM0004162.1,Gene4162.1,,
EVM0004163.1,Gene4163.1,,
EVM0004164.1,Gene4164.1,,
EVM0004165.1,Gene4165.1,,
EVM0004166.1,Gene4166.1,,
EVM0004167.1,Gene4167.1,,
EVM0004168.1,Gene4168.1,,
EVM0004169.1,Gene4169.1,,
EVM0004170.1,Gene4170.1,,
EVM0004172.1,Gene4172.1,,
EVM0004173.1,Gene4173.1,,
EVM0004174.1,Gene4174.1,,
EVM0004175.1,Gene4175.1,,
EVM0004176.1,Gene4176.1,,
EVM0004177.1,Gene4177.1,,
EVM0004178.1,Gene4178.1,,
EVM0004181.2,Gene4181.2,,
EVM0004182.1,Gene4182.1,,
EVM0004183.1,Gene4183.1,,
EVM0004184.1,Gene4184.1,,
EVM0004185.1,Gene4185.1,,
EVM0004186.1,Gene4186.1,,
EVM0004187.1,Gene4187.1,,
EVM0004189.1,Gene4189.1,,
EVM0004190.1,Gene4190.1,,
EVM0004191.1,Gene4191.1,,
EVM0004192.1,Gene4192.1,,
EVM0004193.1,Gene4193.1,,
EVM0004194.1,Gene4194.1,,
EVM0004195.1,Gene4195.1,,
EVM0004196.1,Gene4196.1,,
EVM0004197.1,Gene4197.1,,
EVM0004198.2,Gene4198.2,,
EVM0004199.1,Gene4199.1,,
EVM0004200.1,Gene4200.1,,
EVM0004201.1,Gene4201.1,,
EVM0004202.1,Gene4202.1,,
EVM0004203.1,Gene4203.1,,
EVM0004204.1,Gene4204.1,,
EVM0004205.1,Gene4205.1,,
EVM0004206.1,Gene4206.1,,
EVM0004207.1,Gene4207.1,,
EVM0004208.1,Gene4208.1,,
EVM0004210.1,Gene4210.1,,
EVM0004211.1,Gene4211.1,,
EVM0004212.1,Gene4212.1,,
EVM0004213.1,Gene4213.1,,
EVM0004214.1,Gene4214.1,,
EVM0004215.1,Gene4215.1,,
EVM0004216.1,Gene4216.1,,
EVM0004219.1,Gene4219.1,,
EVM0004220.1,Gene4220.1,,
EVM0004221.1,Gene4221.1,,
EVM0004222.1,Gene4222.1,,
EVM0004223.1,Gene4223.1,,
EVM0004224.1,Gene4224.1,,
EVM0004225.1,Gene4225.1,,
EVM0004226.1,Gene4226.1,,
EVM0004227.1,Gene4227.1,,
EVM0004228.1,Gene4228.1,,
EVM0004229.1,Gene4229.1,,
EVM0004230.1,Gene4230.1,,
EVM0004231.1,Gene4231.1,,
EVM0004232.1,Gene4232.1,,
EVM0004234.1,Gene4234.1,,
EVM0004235.1,Gene4235.1,,
EVM0004236.1,Gene4236.1,,
EVM0004237.1,Gene4237.1,,
EVM0004238.1,Gene4238.1,,
EVM0004239.1,Gene4239.1,,
EVM0004240.1,Gene4240.1,,
EVM0004241.1,Gene4241.1,,
EVM0004242.2,Gene4242.2,,
EVM0004243.1,Gene4243.1,,
EVM0004244.1,Gene4244.1,,
EVM0004245.1,Gene4245.1,,
EVM0004246.1,Gene4246.1,,
EVM0004247.1,Gene4247.1,,
EVM0004248.1,Gene4248.1,,
EVM0004249.1,Gene4249.1,,
EVM0004250.1,Gene4250.1,,
EVM0004251.2,Gene4251.2,,
EVM0004252.1,Gene4252.1,,
EVM0004253.1,Gene4253.1,,
EVM0004254.1,Gene4254.1,,
EVM0004255.1,Gene4255.1,,
EVM0004256.1,Gene4256.1,,
EVM0004257.1,Gene4257.1,,
EVM0004258.1,Gene4258.1,,
EVM0004259.1,Gene4259.1,,
EVM0004260.1,Gene4260.1,,
EVM0004262.1,Gene4262.1,,
EVM0004263.1,Gene4263.1,,
EVM0004264.1,Gene4264.1,,
EVM0004265.1,Gene4265.1,,
EVM0004266.1,Gene4266.1,,
EVM0004267.1,Gene4267.1,,
EVM0004268.1,Gene4268.1,,
EVM0004269.1,Gene4269.1,,
EVM0004270.1,Gene4270.1,,
EVM0004271.1,Gene4271.1,,
EVM0004272.1,Gene4272.1,,
